Site,Watershed,ISCO Number,Record Type,Year,WY,Month,Day,Hour,Season,Julian Day,Running Day of Project,NH4 flag,NH4 (ueq/L),SO4 flag,SO4 (ueq/L),NMSO4 (ueq/L),NO3 flag,NO3 (ueq/L)
EB8,EB,,REG,2017,2017,2,27,13,WINTER,58.54,11381.54,,0.513558,,59.12447917,51.82485161,,0.05
EB8,EB,,REG,2017,2017,3,20,11,SPRING,79.46,11402.46,,0.1385,,57.5946875,50.57647365,,0.05
EB8,EB,,REG,2017,2017,4,7,14,SPRING,97.58,11420.58,,0.1385,,41.24,36.27118315,,1.594920635
EB8,EB,1,ISCO,2017,2017,4,14,12,SPRING,104.5,11427.5,,3.9334,,44.84875,39.56500023,,1.376825397
EB8,EB,2,ISCO,2017,2017,4,15,12,SPRING,105.5,11428.5,,0.84762,,42.75145833,37.69834141,,0.14
EB8,EB,3,ISCO,2017,2017,4,16,12,SPRING,106.5,11429.5,,0.441538,,45.23479167,39.94941762,,0.05
EB8,EB,4,ISCO,2017,2017,4,17,12,SPRING,107.5,11430.5,,1.10246,,44.07229167,38.75395953,,0.54
EB8,EB,,REG,2017,2017,4,18,11,SPRING,108.46,11431.46,,0.34902,,45.51020833,40.16345131,,0.05
EB8,EB,,REG,2017,2017,4,24,11,SPRING,114.46,11437.46,,0.1385,,51.07,45.65435879,,0.05
EB8,EB,1,ISCO,2017,2017,4,24,12,SPRING,114.5,11437.5,,0.552338,,46.85416667,40.74063187,,3.461904762
EB8,EB,2,ISCO,2017,2017,4,25,12,SPRING,115.5,11438.5,,0.463144,,47.3125,40.39406117,,0.22
EB8,EB,3,ISCO,2017,2017,4,26,12,SPRING,116.5,11439.5,,0.516328,,44.64583333,37.96009461,,0.26
EB8,EB,4,ISCO,2017,2017,4,27,12,SPRING,117.5,11440.5,,0.524638,,43.20833333,36.91816559,,0.26
EB8,EB,5,ISCO,2017,2017,4,28,12,SPRING,118.5,11441.5,,3.6287,,49,42.66935818,,0.07
EB8,EB,6,ISCO,2017,2017,4,29,12,SPRING,119.5,11442.5,,0.56508,,44.8125,38.42208471,,0.35
EB8,EB,7,ISCO,2017,2017,4,30,12,SPRING,120.5,11443.5,,0.475886,,45.6453125,38.94361154,,0.05
EB8,EB,12,ISCO,2017,2017,5,5,12,SPRING,125.5,11448.5,,1.93346,,49.94729167,43.30523128,,0.97
EB8,EB,13,ISCO,2017,2017,5,6,12,SPRING,126.5,11449.5,,1.06368,,43.06677083,37.29603272,,1.399761905
EB8,EB,,REG,2017,2017,5,8,10,SPRING,128.42,11451.42,,0.1385,,45.0803125,39.66467129,,0.38
EB8,EB,1,ISCO,2017,2017,5,9,12,SPRING,129.5,11452.5,,0.191684,,44.96895833,39.1859643,,0.05
EB8,EB,3,ISCO,2017,2017,5,11,12,SPRING,131.5,11454.5,,0.389462,,43.98114583,37.84221322,,0.05
EB8,EB,6,ISCO,2017,2017,5,14,12,SPRING,134.5,11457.5,,0.386692,,47.83229167,41.56905742,,0.05
EB8,EB,,REG,2017,2017,5,15,10,SPRING,135.42,11458.42,,0.1385,,46.47604167,41.51609928,,0.05
EB8,EB,1,ISCO,2017,2017,5,16,12,SPRING,136.5,11459.5,,1.64538,,69.26,64.49702359,,0.05
EB8,EB,3,ISCO,2017,2017,5,18,12,SPRING,138.5,11461.5,,1.07476,,75,70.21118278,,0.05
EB8,EB,,REG,2017,2017,5,22,10,SPRING,142.42,11465.42,,0.308578,,52.74208333,47.42496202,,2.084920635
EB8,EB,6,ISCO,2017,2017,5,25,12,SPRING,145.5,11468.5,,1.73402,,81.56666667,75.39795069,,0.05
EB8,EB,7,ISCO,2017,2017,5,26,12,SPRING,146.5,11469.5,,0.1385,,74.81875,69.49347776,,0.05
EB8,EB,8,ISCO,2017,2017,5,27,12,SPRING,147.5,11470.5,,0.88086,,79.39375,73.76355631,,0.05
EB8,EB,9,ISCO,2017,2017,5,28,12,SPRING,148.5,11471.5,,0.435444,,80.94166667,75.30733845,,0.05
EB8,EB,,REG,2017,2017,5,30,11,SPRING,150.46,11473.46,,0.345142,,73.3375,64.9698057,,0.05
EB8,EB,11,ISCO,2017,2017,5,30,12,SPRING,150.5,11473.5,,0.62048,,82.70208333,76.86102871,,0.05
EB8,EB,14,ISCO,2017,2017,6,2,12,SUMMER,153.5,11476.5,,1.09692,,84.19791667,78.12739573,,0.05
EB8,EB,,REG,2017,2017,6,5,10,SUMMER,156.42,11479.42,,0.1385,,57.7125,50.67435182,,0.05
EB8,EB,,REG,2017,2017,6,12,10,SUMMER,163.42,11486.42,,1.2742,,74.29,65.10248783,,0.05
EB8,EB,,REG,2017,2017,6,19,10,SUMMER,170.42,11493.42,,0.536272,,45.2875,37.55475109,,0.05
EB8,EB,,REG,2017,2018,10,26,10,FALL,299.42,11622.42,,0.1385,,70.92,59.84670002,,0.05
EB8,EB,1,ISCO,2017,2018,10,26,11,FALL,299.46,11622.46,,1.11354,,75.18,63.34077868,,0.05
EB8,EB,3,ISCO,2017,2018,10,26,13,FALL,299.54,11622.54,,0.67034,,73.36,61.75127862,,0.05
EB8,EB,5,ISCO,2017,2018,10,26,15,FALL,299.6,11622.6,,0.7202,,73.85,62.21853872,,0.05
EB8,EB,7,ISCO,2017,2018,10,26,17,FALL,299.71,11622.71,,0.510788,,75.31,63.63099164,,0.05
EB8,EB,9,ISCO,2017,2018,10,26,19,FALL,299.8,11622.8,,0.345696,,75.04,63.19250962,,0.05
EB8,EB,14,ISCO,2017,2018,10,27,5,FALL,300.21,11623.21,,0.454834,,76.66,64.59854779,,0.05
EB8,EB,17,ISCO,2017,2018,10,27,11,FALL,300.46,11623.46,,0.422148,,77.49,65.40374062,,0.05
EB8,EB,22,ISCO,2017,2018,10,27,21,FALL,300.88,11623.88,,0.336832,,80.62,68.4489828,,0.05
EB8,EB,24,ISCO,2017,2018,10,28,1,FALL,301.04,11624.04,,0.1385,,81.75,69.8921733,,0.05
EB8,EB,,REG,2017,2018,11,2,10,FALL,306.42,11629.42,,1.98886,,59.59166667,48.1865708,,0.05
EB8,EB,1,ISCO,2017,2018,11,16,9,FALL,320.38,11643.38,,1.70632,,81.21,69.32116434,,0.05
EB8,EB,3,ISCO,2017,2018,11,16,17,FALL,320.71,11643.71,,0.69804,,79.15,67.61673376,,0.05
EB8,EB,5,ISCO,2017,2018,11,17,1,FALL,321.04,11644.04,,0.42381,,78.05,66.87023592,,0.05
EB8,EB,7,ISCO,2017,2018,11,17,9,FALL,321.38,11644.38,,0.402758,,56.87,43.10408857,,0.05
EB8,EB,9,ISCO,2017,2018,11,17,17,FALL,321.71,11644.71,,0.77006,,76.94,65.06770245,,0.05
EB8,EB,14,ISCO,2017,2018,11,18,13,FALL,322.54,11645.54,,0.57062,,77.33,65.48250962,,0.05
EB8,EB,16,ISCO,2017,2018,11,18,21,FALL,322.88,11645.88,,0.72574,,77.49,65.56395359,,0.05
EB8,EB,20,ISCO,2017,2018,11,19,13,FALL,323.54,11646.54,,0.67034,,74.72,62.87457689,,0.05
EB8,EB,21,ISCO,2017,2018,11,19,17,FALL,323.71,11646.71,,0.388908,,72.58,60.39761284,,0.05
EB8,EB,23,ISCO,2017,2018,11,20,1,FALL,324.04,11647.04,,0.468684,,71.28,58.69656361,,0.05
EB8,EB,,REG,2017,2018,11,20,10,FALL,324.42,11647.42,,0.1385,,72.27291667,58.21197712,,0.05
EB8,EB,,REG,2017,2018,11,30,10,FALL,334.42,11657.42,,0.63156,,,,,0.05
EB8,EB,,REG,2017,2018,12,5,10,WINTER,339.42,11662.42,,0.336832,,74.657,62.93044457,,0.05
EB8,EB,6,ISCO,2017,2018,12,6,2,WINTER,340.08,11663.08,,0.291958,,81.76,70.41072026,,0.05
EB8,EB,9,ISCO,2017,2018,12,6,8,WINTER,340.33,11663.33,,0.393894,,72.73,60.71816213,,0.05
EB8,EB,10,ISCO,2017,2018,12,6,10,WINTER,340.42,11663.42,,0.391678,,69.94,57.88578322,,0.05
EB8,EB,24,ISCO,2017,2018,12,6,14,WINTER,340.58,11663.58,,0.386138,,73.61,62.03435485,,0.05
EB8,EB,14,ISCO,2017,2018,12,6,18,WINTER,340.75,11663.75,,0.519652,,71.45,59.60561052,,0.05
EB8,EB,,REG,2017,2018,12,11,10,WINTER,345.42,11668.42,,0.470346,,73.21,61.29015538,,0.05
WB3,WB,,REG,2017,2017,1,12,12,WINTER,12.5,11335.5,,0.1385,,146.06,136.0885518,,7.17
WB3,WB,,REG,2017,2017,2,12,10,WINTER,43.42,11366.42,,0.435444,,150.3239583,142.1682029,,17.69095238
WB3,WB,,REG,2017,2017,2,27,12,WINTER,58.5,11381.5,,1.0526,,147.2578125,139.503756,,0.05
WB3,WB,,REG,2017,2017,3,20,11,SPRING,79.46,11402.46,,0.337386,,127.0445833,119.1236396,,11.0181746
WB3,WB,,REG,2017,2017,4,7,14,SPRING,97.58,11420.58,,1.22988,,130.5922917,124.5746927,,6.962380952
WB3,WB,1,ISCO,2017,2017,4,7,18,SPRING,97.75,11420.75,,9.9166,,132.1270833,126.3782877,,7.134603175
WB3,WB,3,ISCO,2017,2017,4,9,12,SPRING,99.5,11422.5,,4.63698,,137.1448958,131.2106371,,8.031825397
WB3,WB,5,ISCO,2017,2017,4,11,12,SPRING,101.5,11424.5,,3.44034,,132.8797917,127.8789765,,7.127301587
WB3,WB,7,ISCO,2017,2017,4,13,12,SPRING,103.5,11426.5,,5.7616,,132.05625,126.9354154,,3.529761905
WB3,WB,,REG,2017,2017,4,18,10,SPRING,108.42,11431.42,,1.46256,,131.64,126.0659178,,7.012857143
WB3,WB,,REG,2017,2017,4,24,11,SPRING,114.46,11437.46,,0.1385,,138.3366667,131.3590893,,7.484920635
WB3,WB,1,ISCO,2017,2017,4,24,12,SPRING,114.5,11437.5,,0.56508,,143.6425,137.0034519,,7.67968254
WB3,WB,2,ISCO,2017,2017,4,25,12,SPRING,115.5,11438.5,,1.01936,,142.8854167,136.0646561,,8.472777778
WB3,WB,3,ISCO,2017,2017,4,26,12,SPRING,116.5,11439.5,,0.8587,,138.3366667,131.3590893,,7.484920635
WB3,WB,4,ISCO,2017,2017,4,27,12,SPRING,117.5,11440.5,,0.63156,,135.7989583,128.8934547,,7.072380952
WB3,WB,5,ISCO,2017,2017,4,28,12,SPRING,118.5,11441.5,,0.79222,,138.0844792,131.1913496,,6.644365079
WB3,WB,6,ISCO,2017,2017,4,29,12,SPRING,119.5,11442.5,,0.58724,,139.8965625,132.8817006,,6.000714286
WB3,WB,7,ISCO,2017,2017,4,30,12,SPRING,120.5,11443.5,,0.57062,,139.8660417,132.9267382,,5.492301587
WB3,WB,,REG,2017,2017,5,8,10,SPRING,128.42,11451.42,,0.1385,,126.92125,120.7274758,,4.701269841
WB3,WB,2,ISCO,2017,2017,5,9,12,SPRING,129.5,11452.5,,0.77006,,136.718125,130.4969005,,4.03968254
WB3,WB,4,ISCO,2017,2017,5,11,12,SPRING,131.5,11454.5,,0.539596,,134.715625,128.2353428,,4.68515873
WB3,WB,7,ISCO,2017,2017,5,14,12,SPRING,134.5,11457.5,,0.55954,,135.2322917,128.9914872,,5.50547619
WB3,WB,,REG,2017,2017,5,15,10,SPRING,135.42,11458.42,,0.1385,,129.5647917,123.9586964,,3.072857143
WB3,WB,1,ISCO,2017,2017,5,16,12,SPRING,136.5,11459.5,,2.34896,,172.24,166.8651134,,4.980952381
WB3,WB,3,ISCO,2017,2017,5,18,12,SPRING,138.5,11461.5,,1.90576,,175.14,169.4178131,,0.05
WB3,WB,5,ISCO,2017,2017,5,20,12,SPRING,140.5,11463.5,,1.22434,,174.2,168.2834902,,0.05
WB3,WB,,REG,2017,2017,5,22,10,SPRING,142.42,11465.42,,0.89194,,135.7616667,130.0751548,,0.07031746
WB3,WB,7,ISCO,2017,2017,5,22,12,SPRING,142.5,11465.5,,1.16894,,174.75,168.5213334,,0.05
WB3,WB,10,ISCO,2017,2017,5,25,12,SPRING,145.5,11468.5,,0.90856,,173.85,167.473524,,0.05
WB3,WB,11,ISCO,2017,2017,5,26,12,SPRING,146.5,11469.5,,0.90302,,168.84,162.651645,,0.05
WB3,WB,12,ISCO,2017,2017,5,27,12,SPRING,147.5,11470.5,,0.7202,,172.81,166.6485194,,0.05
WB3,WB,13,ISCO,2017,2017,5,28,12,SPRING,148.5,11471.5,,0.79222,,172.44,166.3074611,,0.05
WB3,WB,,REG,2017,2017,5,30,11,SPRING,150.46,11473.46,,1.08584,,130.32,120.7429562,,0.05
WB3,WB,15,ISCO,2017,2017,5,30,12,SPRING,150.5,11473.5,,0.67588,,171.96,165.7240979,,0.05
WB3,WB,18,ISCO,2017,2017,6,2,12,SUMMER,153.5,11476.5,,0.81992,,172.94,166.563524,,0.05
WB3,WB,,REG,2017,2017,6,5,10,SUMMER,156.42,11479.42,,0.1385,,124.1354167,116.2922168,,0.05
WB3,WB,,REG,2017,2017,6,12,10,SUMMER,163.42,11486.42,,1.7174,,142.84,134.373077,,0.05
WB3,WB,,REG,2017,2017,6,19,10,SUMMER,170.42,11493.42,,1.05814,,116.3208333,107.8574542,,0.05
WB3,WB,,REG,2017,2018,10,26,10,FALL,299.42,11622.42,,0.1385,,124.62,112.8541666,,0.05
WB3,WB,1,ISCO,2017,2018,10,26,11,FALL,299.46,11622.46,,0.350682,,150.1229167,140.2093518,,0.05
WB3,WB,3,ISCO,2017,2018,10,26,13,FALL,299.54,11622.54,,0.63156,,155.84375,145.7048534,,0.05
WB3,WB,5,ISCO,2017,2018,10,26,15,FALL,299.6,11622.6,,0.528516,,151.7,141.5445653,,0.05
WB3,WB,7,ISCO,2017,2018,10,26,17,FALL,299.71,11622.71,,0.46536,,166.14,155.853294,,0.05
WB3,WB,9,ISCO,2017,2018,10,26,19,FALL,299.8,11622.8,,0.386692,,162.57,152.4404061,,0.05
WB3,WB,14,ISCO,2017,2018,10,27,5,FALL,300.21,11623.21,,0.1385,,169.61,158.9956326,,0.05
WB3,WB,,REG,2017,2018,11,2,10,FALL,306.42,11629.42,,0.6925,,138.0583333,127.5152866,,0.05
WB3,WB,1,ISCO,2017,2018,11,16,9,FALL,320.38,11643.38,,1.3296,,172.5729167,161.5316593,,0.05
WB3,WB,3,ISCO,2017,2018,11,16,17,FALL,320.71,11643.71,,0.55954,,171.6,160.6528031,,0.05
WB3,WB,5,ISCO,2017,2018,11,17,1,FALL,321.04,11644.04,,0.70358,,168.6395833,157.9714671,,0.05
WB3,WB,7,ISCO,2017,2018,11,17,9,FALL,321.38,11644.38,,0.510234,,173.0791667,161.8063757,,0.05
WB3,WB,10,ISCO,2017,2018,11,17,21,FALL,321.88,11644.88,,0.67588,,174.45,163.2640341,,0.05
WB3,WB,14,ISCO,2017,2018,11,18,13,FALL,322.54,11645.54,,0.411068,,173.5625,162.3393234,,0.05
WB3,WB,16,ISCO,2017,2018,11,18,21,FALL,322.88,11645.88,,0.47921,,170.1041667,158.9409407,,0.05
WB3,WB,20,ISCO,2017,2018,11,19,13,FALL,323.54,11646.54,,1.61214,,175.57,163.8982271,,0.05
WB3,WB,21,ISCO,2017,2018,11,19,17,FALL,323.71,11646.71,,0.479764,,169.9208333,158.5808563,,0.05
WB3,WB,23,ISCO,2017,2018,11,20,1,FALL,324.04,11647.04,,0.508018,,176.41,164.9129109,,0.05
WB3,WB,,REG,2017,2018,11,20,10,FALL,324.42,11647.42,,0.1385,,161.6875,150.6462426,,0.05
WB3,WB,,REG,2017,2018,11,30,10,FALL,334.42,11657.42,,1.73402,,150.37,137.6883686,,0.05
WB3,WB,,REG,2017,2018,12,5,10,WINTER,339.42,11662.42,,1.63984,,161.83,148.6635951,,0.05
WB3,WB,6,ISCO,2017,2018,12,6,2,WINTER,340.08,11663.08,,0.1385,,168.26,157.3066013,,0.05
WB3,WB,9,ISCO,2017,2018,12,6,8,WINTER,340.33,11663.33,,0.358438,,167.11,155.7183413,,0.05
WB3,WB,10,ISCO,2017,2018,12,6,10,WINTER,340.42,11663.42,,0.388908,,167.32,155.9676194,,0.05
WB3,WB,24,ISCO,2017,2018,12,6,14,WINTER,340.58,11663.58,,0.1385,,169.63,157.9871688,,0.05
WB3,WB,14,ISCO,2017,2018,12,6,18,WINTER,340.75,11663.75,,0.1385,,166.74,155.0341172,,0.05
WB3,WB,,REG,2017,2018,12,11,10,WINTER,345.42,11668.42,,1.30744,,151.62,140.4267987,,0.05
EB8,EB,,REG,2018,2018,1,24,10,WINTER,24.42,11712.42,,0.413284,,36.35625,29.68194029,,0.05
EB8,EB,1,ISCO,2018,2018,1,24,12,WINTER,24.5,11712.5,,0.1385,,44.07916667,36.90221647,,0.05
EB8,EB,20,ISCO,2018,2018,1,27,16,WINTER,27.67,11715.67,,0.63156,,50.92083333,42.91963542,,0.05
EB8,EB,21,ISCO,2018,2018,1,27,20,WINTER,27.83,11715.83,,0.68142,,50.25625,42.33980991,,0.05
EB8,EB,22,ISCO,2018,2018,1,28,1,WINTER,28.04,11716.04,,0.56508,,50.46666667,42.45956228,,0.05
EB8,EB,23,ISCO,2018,2018,1,28,4,WINTER,28.17,11716.17,,0.73682,,51.43541667,43.2785833,,0.05
EB8,EB,24,ISCO,2018,2018,1,28,8,WINTER,28.33,11716.33,,0.68696,,51.16458333,43.10432073,,0.05
EB8,EB,,REG,2018,2018,2,21,10,WINTER,52.42,11740.42,,0.65926,,42.01041667,34.40987283,,0.590322581
EB8,EB,1,ISCO,2018,2018,2,22,12,WINTER,53.5,11741.5,,0.62048,,40.2,33.41317206,,0.48
EB8,EB,3,ISCO,2018,2018,2,24,12,WINTER,55.5,11743.5,,0.527962,,44.21,37.0241901,,0.37
EB8,EB,7,ISCO,2018,2018,2,28,12,WINTER,59.5,11747.5,,0.59832,,44.42,36.96544577,,0.35
EB8,EB,8,ISCO,2018,2018,3,1,12,SPRING,60.5,11748.5,,0.79776,,43.64,36.15443681,,0.57
EB8,EB,9,ISCO,2018,2018,3,2,12,SPRING,61.5,11749.5,,0.71466,,43.95,36.47994129,,0.66
EB8,EB,11,ISCO,2018,2018,3,4,12,SPRING,63.5,11751.5,,0.73128,,45.54,37.87458483,,0.35
EB8,EB,12,ISCO,2018,2018,3,5,12,SPRING,64.5,11752.5,,0.59832,,46.22,38.48636512,,0.39
EB8,EB,,REG,2018,2018,3,6,10,SPRING,65.42,11753.42,,0.97504,,47.89791667,39.96311661,,0.382258065
EB8,EB,5,ISCO,2018,2018,3,11,12,SPRING,70.5,11758.5,,0.89748,,48.98541667,40.93007473,,0.567741935
EB8,EB,10,ISCO,2018,2018,3,16,12,SPRING,75.5,11763.5,,0.79222,,49.06041667,41.11833751,,0.45
EB8,EB,,REG,2018,2018,3,29,10,SPRING,88.42,11776.42,,3.77274,,48.89375,41.45654914,,0.416129032
EB8,EB,,REG,2018,2018,4,10,10,SPRING,100.42,11788.42,,1.56782,,50.07083333,43.24649932,,0.496825397
EB8,EB,1,ISCO,2018,2018,4,12,12,SPRING,102.5,11790.5,,4.91952,,58.96875,53.08472581,,0.05
EB8,EB,4,ISCO,2018,2018,4,13,1,SPRING,103.04,11791.04,,1.91684,,52.68333333,47.69059528,,0.05
EB8,EB,8,ISCO,2018,2018,4,15,1,SPRING,105.04,11793.04,,1.93346,,67.85,62.85430872,,0.05
EB8,EB,11,ISCO,2018,2018,4,17,12,SPRING,107.5,11795.5,,1.57336,,60.10625,56.05352645,,0.05
EB8,EB,13,ISCO,2018,2018,4,18,12,SPRING,108.5,11796.5,,1.91684,,49.77291667,45.64547629,,0.05
EB8,EB,16,ISCO,2018,2018,4,19,1,SPRING,109.04,11797.04,,1.68416,,49.0125,44.88742221,,0.05
EB8,EB,20,ISCO,2018,2018,4,21,1,SPRING,111.04,11799.04,,0.90856,,47.89166667,41.90723251,,0.05
EB8,EB,24,ISCO,2018,2018,4,23,1,SPRING,113.04,11801.04,,0.7479,,47.71666667,42.30625809,,0.209677419
EB8,EB,2,ISCO,2018,2018,4,24,1,SPRING,114.04,11802.04,,1.78942,,46.39,41.11847662,,0.12
EB8,EB,1,ISCO,2018,2018,4,24,12,SPRING,114.5,11802.5,,1.92792,,46.85,41.52266049,,0.19
EB8,EB,4,ISCO,2018,2018,4,25,1,SPRING,115.04,11803.04,,2.0775,,42.19,37.10556402,,0.27
EB8,EB,3,ISCO,2018,2018,4,25,12,SPRING,115.5,11803.5,,1.67862,,46.31,40.94234885,,0.12
EB8,EB,6,ISCO,2018,2018,4,26,1,SPRING,116.04,11804.04,,3.00268,,40.25,36.17542252,,0.3
EB8,EB,5,ISCO,2018,2018,4,26,12,SPRING,116.5,11804.5,,1.7174,,37.79,33.90871171,,0.26
EB8,EB,18,ISCO,2018,2018,5,2,1,SPRING,122.04,11810.04,,2.42652,,46.22,41.22652364,,0.11
EB8,EB,,REG,2018,2018,5,2,10,SPRING,122.42,11810.42,,0.1662,,45.93958333,41.12581129,,0.007936508
EB8,EB,21,ISCO,2018,2018,5,4,12,SPRING,124.5,11812.5,,1.73956,,45.2,40.44012448,,0.05
EB8,EB,24,ISCO,2018,2018,5,5,1,SPRING,125.04,11813.04,,1.47918,,45.96,41.00580166,,0.07
EB8,EB,,REG,2018,2018,5,10,10,SPRING,130.42,11818.42,,0.37118,,50.37083333,44.6910981,,0.001612903
EB8,EB,,REG,2018,2018,5,23,10,SPRING,143.42,11831.42,,2.03872,,53.45416667,47.13823819,,0.038709677
EB8,EB,,REG,2018,2018,6,5,10,SUMMER,156.42,11844.42,,0.8033,,53.58541667,46.28273355,,0.05
EB8,EB,1,ISCO,2018,2018,6,28,12,SUMMER,179.5,11867.5,,1.72294,,55.19791667,47.90804477,,0.220967742
EB8,EB,2,ISCO,2018,2018,6,28,16,SUMMER,179.67,11867.67,,1.82266,,42.11458333,36.74959633,,0.001612903
EB8,EB,3,ISCO,2018,2018,6,28,20,SUMMER,179.83,11867.83,,2.26586,,42.34791667,37.13637307,,0.025806452
EB8,EB,4,ISCO,2018,2018,6,29,1,SUMMER,180.04,11868.04,,2.12182,,43.4,38.09994256,,0.051612903
EB8,EB,5,ISCO,2018,2018,6,29,4,SUMMER,180.17,11868.17,,1.95008,,44.69791667,39.2930402,,0.029032258
EB8,EB,6,ISCO,2018,2018,6,29,8,SUMMER,180.33,11868.33,,2.1052,,44.98333333,39.5895211,,0.106451613
EB8,EB,7,ISCO,2018,2018,6,29,12,SUMMER,180.5,11868.5,,2.60934,,45.79375,40.39003819,,0.022580645
EB8,EB,12,ISCO,2018,2018,6,30,8,SUMMER,181.33,11869.33,,2.11074,,48.825,43.14788524,,0.435483871
EB8,EB,13,ISCO,2018,2018,6,30,12,SUMMER,181.5,11869.5,,1.54566,,49.0375,43.35689127,,0.00483871
EB8,EB,16,ISCO,2018,2018,7,1,1,SUMMER,182.04,11870.04,,0.28254,,51.45416667,45.38660104,,0.001612903
EB8,EB,20,ISCO,2018,2018,7,1,16,SUMMER,182.67,11870.67,,2.72014,,51.16041667,44.9865762,,0.414516129
EB8,EB,24,ISCO,2018,2018,7,2,8,SUMMER,183.33,11871.33,,0.1385,,52.78333333,46.55737452,,0.001612903
EB8,EB,5,ISCO,2018,2018,9,10,16,FALL,253.67,11941.67,,0.5817,,49.41458333,42.57932235,,0.05
EB8,EB,7,ISCO,2018,2018,9,11,1,FALL,254.04,11942.04,,0.37118,,51.61041667,44.18923398,,0.192063492
EB8,EB,9,ISCO,2018,2018,9,11,8,FALL,254.33,11942.33,,0.28808,,53.67708333,45.9957207,,0.031746032
EB8,EB,11,ISCO,2018,2018,9,11,16,FALL,254.67,11942.67,,0.31024,,54.73958333,46.92532515,,0.058730159
EB8,EB,13,ISCO,2018,2018,9,12,1,FALL,255.04,11943.04,,0.1385,,54.71666667,46.82532907,,0.06984127
EB8,EB,15,ISCO,2018,2018,9,12,8,FALL,255.33,11943.33,,0.1385,,54.37916667,46.529765,,0.068253968
EB8,EB,16,ISCO,2018,2018,9,12,12,FALL,255.5,11943.5,,0.1385,,54.87916667,46.93319423,,0.071428571
EB8,EB,17,ISCO,2018,2018,9,12,16,FALL,255.67,11943.67,,0.29362,,55.45416667,47.45474069,,0.076190476
EB8,EB,,REG,2018,2019,10,,10,FALL,,,,0.50414,,44.11458333,37.47955164,,0.006349206
EB8,EB,,REG,2018,2019,10,,11,FALL,,,,0.42104,,47.91875,40.02091529,,0.049206349
EB8,EB,1,ISCO,2018,2019,10,2,12,FALL,275.5,11963.5,,2.51516,,50.82083333,43.11614015,,0.011111111
EB8,EB,2,ISCO,2018,2019,10,2,16,FALL,275.67,11963.67,,0.6648,,50.69166667,43.07645648,,0.015873016
EB8,EB,3,ISCO,2018,2019,10,2,20,FALL,275.83,11963.83,,8.5316,,46.16666667,39.16513859,,0.038095238
EB8,EB,4,ISCO,2018,2019,10,3,1,FALL,276.04,11964.04,,0.47644,,45.5125,38.52721471,,0.012698413
EB8,EB,5,ISCO,2018,2019,10,3,4,FALL,276.17,11964.17,,1.01936,,44.69791667,37.48995751,,0.006349206
EB8,EB,6,ISCO,2018,2019,10,3,8,FALL,276.33,11964.33,,0.39888,,43.97916667,36.87043618,,0.025396825
EB8,EB,10,ISCO,2018,2019,10,4,1,FALL,277.04,11965.04,,1.42932,,42.5125,35.47169391,,0.007936508
EB8,EB,14,ISCO,2018,2019,10,4,16,FALL,277.67,11965.67,,0.81438,,43.52083333,36.62562169,,0.007936508
EB8,EB,18,ISCO,2018,2019,10,5,8,FALL,278.33,11966.33,,2.7977,,42.43333333,35.71797367,,0.26031746
EB8,EB,22,ISCO,2018,2019,10,6,1,FALL,279.04,11967.04,,1.84482,,43.7875,37.13268164,,0.528571429
EB8,EB,4,ISCO,2018,2019,11,,4,FALL,,,,0.67588,,47.03541667,39.82391362,,0.030793651
EB8,EB,5,ISCO,2018,2019,11,,8,FALL,,,,0.45428,,43.59583333,36.99742175,,0.015238095
EB8,EB,6,ISCO,2018,2019,11,,12,FALL,,,,0.46536,,41.91666667,35.41836973,,0.022698413
EB8,EB,12,ISCO,2018,2019,11,,12,FALL,,,,1.06922,,38.60208333,32.74375229,,0.013174603
EB8,EB,18,ISCO,2018,2019,11,,12,FALL,,,,1.27974,,43.16875,37.050239,,0.011904762
EB8,EB,24,ISCO,2018,2019,11,,12,FALL,,,,0.75898,,44.72708333,38.49634943,,0.000634921
EB8,EB,7,ISCO,2018,2019,11,,16,FALL,,,,0.73128,,40.95625,34.33775642,,0.028730159
EB8,EB,13,ISCO,2018,2019,11,,16,FALL,,,,0.67588,,39.23541667,33.49167111,,0.006507937
EB8,EB,8,ISCO,2018,2019,11,,20,FALL,,,,0.47644,,40.6125,34.16942854,,0.005714286
EB8,EB,1,ISCO,2018,2019,11,1,16,FALL,305.67,11993.67,,0.1385,,46.48958333,39.42987654,,0.017301587
EB8,EB,3,ISCO,2018,2019,11,2,1,FALL,306.04,11994.04,,0.34902,,46.7875,39.71775221,,0.000793651
EB8,EB,9,ISCO,2018,2019,11,3,1,FALL,307.04,11995.04,,0.1385,,40.91666667,34.57282389,,0.012380952
EB8,EB,15,ISCO,2018,2019,11,4,1,FALL,308.04,11996.04,,0.34348,,41.0625,35.19265134,,0.021111111
EB8,EB,,REG,2018,2019,12,,12,WINTER,,,,0.350128,,,,,
WB3,WB,,REG,2018,2018,1,24,10,WINTER,24.42,11712.42,,0.78114,,97.01875,88.64012873,,4.179365079
WB3,WB,1,ISCO,2018,2018,1,24,12,WINTER,24.5,11712.5,,0.80884,,120.9541667,113.0672589,,3.112698413
WB3,WB,2,ISCO,2018,2018,1,24,16,WINTER,24.67,11712.67,,0.71466,,121.4458333,113.4594016,,3.604761905
WB3,WB,3,ISCO,2018,2018,1,24,20,WINTER,24.83,11712.83,,0.57616,,122.6166667,114.5897756,,3.933333333
